bigError,rating,Touches,TackleWonTotal,goalScored,ShotBlocked,playedMinutes,pitch,PassLongBallTotal,bigClearance,score,matchIdentifier,KeyPassTotal,ShotsTotal,PassThroughBallAccurate,PassThroughBallTotal,PassCrossTotal,ShotOnTarget,PassSuccessInMatch,bigChanceMiss,FoulCommitted,Name,yellowCard,season,OffsideGiven,PassLongBallAccurate,scoreTeam,TotalPasses,assists,date,Position,Turnover,ClearanceTotal,DribbleWon,redCard,InterceptionAll,DuelAerialWon,matchdayIdentifier,PassCrossAccurate,team,FoulGiven,Dispossessed,result
0,7.79,52,0,1,0,93,away,1,0,4 : 3,969650,1,4,1,1,6,2,71,0,0,Daniel Didavi,False,2015-2016,0,1,3,31,0,6-Oct-15,AMC,2,0,2,False,1,3,2015-2016_matchday_9.0_Leverkusen-Stuttgart,1,Stuttgart,2,3,defeat
0,8.32,37,1,1,0,93,away,1,0,4 : 3,969650,0,2,0,0,0,2,56.5,0,3,Martin Harnik,False,2015-2016,1,0,3,23,0,6-Oct-15,FW,2,1,3,False,1,7,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,2,3,defeat
0,7.04,36,1,0,0,84,away,0,0,4 : 3,969650,2,2,0,0,1,1,83.3,0,2,Timo Werner,False,2015-2016,3,0,3,18,1,6-Oct-15,FW,2,0,1,False,1,1,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,2,6,defeat
0,6.07,4,0,0,0,9,away,0,0,4 : 3,969650,1,0,0,0,1,0,100,0,0,Jan Kliment,False,2015-2016,0,0,3,2,0,6-Oct-15,Sub,1,0,0,False,0,1,2015-2016_matchday_9.0_Leverkusen-Stuttgart,1,Stuttgart,0,0,defeat
0,6.65,22,2,0,0,48,away,1,0,4 : 3,969650,1,1,0,0,0,0,75,0,1,Arianit Ferati,False,2015-2016,0,0,3,12,0,6-Oct-15,Sub,2,0,2,False,1,0,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,0,0,defeat
0,5.88,4,0,0,0,15,away,0,0,4 : 3,969650,1,0,0,0,0,0,50,0,1,Mart Ristl,True,2015-2016,0,0,3,4,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,1,0,defeat
0,-,0,0,0,0,93,away,0,0,4 : 3,969650,0,0,0,0,0,0,0,0,0,Adam Hlousek,False,2015-2016,0,0,3,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,0,0,defeat
0,-,0,0,0,0,93,away,0,0,4 : 3,969650,0,0,0,0,0,0,0,0,0,Philip Heise,False,2015-2016,0,0,3,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,0,0,defeat
0,-,0,0,0,0,93,away,0,0,4 : 3,969650,0,0,0,0,0,0,0,0,0,Odisseas Vlachodimos,False,2015-2016,0,0,3,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,0,0,defeat
0,-,0,0,0,0,93,away,0,0,4 : 3,969650,0,0,0,0,0,0,0,0,0,Alexandru Maxim,False,2015-2016,0,0,3,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Leverkusen-Stuttgart,0,Stuttgart,0,0,defeat
1,5.58,55,0,0,0,92,home,37,0,0 : 1,969656,0,0,0,0,0,0,44.7,0,0,Christian Mathenia,False,2015-2016,0,16,0,38,0,6-Oct-15,GK,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,6.71,19,0,0,0,74,home,5,0,0 : 1,969656,0,0,0,0,0,0,83.3,0,0,György Garics,False,2015-2016,0,3,0,12,0,6-Oct-15,DR,1,2,0,False,4,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,6.27,23,1,0,1,92,home,9,0,0 : 1,969656,0,0,0,0,0,0,44.4,0,1,Luca Caldirola,False,2015-2016,0,3,0,18,0,6-Oct-15,DC,0,2,0,False,1,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,1,0,defeat
0,7.03,20,2,0,0,92,home,1,0,0 : 1,969656,0,0,0,0,0,0,85.7,0,0,Aytac Sulu,False,2015-2016,0,1,0,7,0,6-Oct-15,DC,0,7,0,False,4,2,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,2,0,defeat
0,6.96,39,4,0,0,92,home,6,0,0 : 1,969656,1,0,0,0,1,0,66.7,0,0,Júnior Díaz,False,2015-2016,0,2,0,30,0,6-Oct-15,DL,0,2,0,False,2,3,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,1,0,defeat
0,6.89,31,5,0,0,92,home,0,0,0 : 1,969656,1,0,0,0,3,0,80,0,1,Marcel Heller,False,2015-2016,1,0,0,15,0,6-Oct-15,MR,1,0,2,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,2,0,defeat
0,6.61,39,0,0,2,92,home,4,0,0 : 1,969656,0,0,0,0,0,0,55.2,0,3,Jérôme Gondorf,False,2015-2016,0,2,0,29,0,6-Oct-15,MC,0,1,1,False,4,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,2,0,defeat
0,6.30,25,1,0,0,82,home,4,0,0 : 1,969656,0,1,0,0,0,0,58.8,0,0,Peter Niemeyer,False,2015-2016,0,2,0,17,0,6-Oct-15,MC,1,0,0,False,2,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,2,0,defeat
0,6.49,37,1,0,0,76,home,5,0,0 : 1,969656,1,3,0,0,6,1,52.9,0,2,Konstantin Rausch,True,2015-2016,0,2,0,17,0,6-Oct-15,ML,2,4,0,False,1,2,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,1,Darmstadt,1,1,defeat
0,6.24,18,2,0,0,92,home,0,0,0 : 1,969656,1,0,0,0,0,0,58.3,0,2,Marco Sailer,False,2015-2016,0,0,0,12,0,6-Oct-15,AMC,0,0,0,False,1,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,4,1,defeat
0,6.69,53,3,0,0,92,home,1,0,0 : 1,969656,1,3,0,0,1,2,52.8,0,3,Sandro Wagner,True,2015-2016,0,0,0,36,0,6-Oct-15,FW,3,1,0,False,0,4,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,1,Darmstadt,1,1,defeat
0,5.87,6,0,0,0,18,home,2,0,0 : 1,969656,0,0,0,0,1,0,40,0,0,Florian Jungwirth,False,2015-2016,0,0,0,5,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,5.98,9,0,0,0,10,home,0,0,0 : 1,969656,0,2,0,0,0,0,85.7,0,1,Jan Rosenthal,False,2015-2016,0,0,0,7,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,5.85,8,0,0,0,16,home,1,0,0 : 1,969656,0,0,0,0,1,0,100,0,1,Tobias Kempe,False,2015-2016,0,1,0,4,0,6-Oct-15,Sub,1,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,-,0,0,0,0,92,home,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Mario Vrancic,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,-,0,0,0,0,92,home,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Dominik Stroh-Engel,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,-,0,0,0,0,92,home,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Lukasz Zaluska,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,-,0,0,0,0,92,home,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Slobodan Rajkovic,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Darmstadt,0,0,defeat
0,7.06,38,0,0,0,92,away,7,0,0 : 1,969656,0,0,0,0,0,0,66.7,0,0,Diego Benaglio,False,2015-2016,0,2,1,15,0,6-Oct-15,GK,0,0,0,False,0,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,1,0,win
0,8.06,87,4,0,0,92,away,10,0,0 : 1,969656,0,0,0,0,5,0,84.4,0,1,Christian Träsch,False,2015-2016,0,6,1,64,0,6-Oct-15,DR,1,4,1,False,3,2,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,2,Wolfsburg,3,0,win
0,7.88,95,1,0,0,92,away,8,0,0 : 1,969656,0,2,0,0,0,0,94.9,0,1,Naldo,False,2015-2016,0,6,1,79,0,6-Oct-15,DC,0,9,1,False,2,6,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,1,0,win
0,7.90,91,1,0,0,92,away,10,0,0 : 1,969656,1,0,0,0,0,0,90.9,0,1,Dante,True,2015-2016,0,8,1,77,0,6-Oct-15,DC,1,7,0,False,4,6,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,7.92,77,2,0,0,92,away,9,0,0 : 1,969656,2,2,0,0,3,1,81.5,0,0,Ricardo Rodríguez,False,2015-2016,0,6,1,54,0,6-Oct-15,DL,0,6,0,False,2,2,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,2,Wolfsburg,0,3,win
0,7.01,65,1,0,0,79,away,4,0,0 : 1,969656,1,0,0,0,2,0,79.6,0,1,Vieirinha,False,2015-2016,1,3,1,54,0,6-Oct-15,MR,0,1,1,False,1,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,1,Wolfsburg,3,1,win
0,7.12,68,1,0,0,92,away,5,0,0 : 1,969656,2,2,0,0,1,0,91.2,0,4,Luiz Gustavo,False,2015-2016,0,3,1,57,0,6-Oct-15,MC,0,3,1,False,1,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,2,1,win
0,7.01,71,0,0,0,64,away,5,0,0 : 1,969656,0,1,0,0,1,1,89.8,0,3,Josuha Guilavogui,False,2015-2016,0,4,1,59,0,6-Oct-15,MC,0,2,0,False,3,3,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,1,Wolfsburg,0,2,win
0,6.96,67,0,0,0,74,away,6,0,0 : 1,969656,1,3,0,0,2,1,83.3,0,1,Julian Draxler,False,2015-2016,0,3,1,54,0,6-Oct-15,ML,0,0,3,False,0,1,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,1,4,win
0,7.22,47,0,0,0,92,away,5,0,0 : 1,969656,7,1,1,1,0,0,82.9,0,1,Max Kruse,False,2015-2016,0,4,1,41,1,6-Oct-15,FW,3,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,1,1,win
0,6.49,36,0,0,0,92,away,0,0,0 : 1,969656,3,4,0,0,1,0,84,0,3,Bas Dost,False,2015-2016,1,0,1,25,0,6-Oct-15,FW,2,3,0,False,0,2,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,6.55,8,0,0,0,13,away,0,0,0 : 1,969656,0,3,0,0,0,2,66.7,0,0,André Schürrle,False,2015-2016,0,0,1,3,0,6-Oct-15,Sub,1,0,0,False,0,2,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,1,0,win
0,7.24,13,1,1,0,18,away,0,0,0 : 1,969656,1,1,0,0,0,1,55.6,0,0,Daniel Caligiuri,False,2015-2016,0,0,1,9,0,6-Oct-15,Sub,2,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,6.87,16,0,0,0,28,away,1,0,0 : 1,969656,1,0,0,0,1,0,80,0,0,Maximilian Arnold,False,2015-2016,0,0,1,10,0,6-Oct-15,Sub,0,2,0,False,2,3,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,1,Wolfsburg,1,0,win
0,-,0,0,0,0,92,away,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Koen Casteels,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,-,0,0,0,0,92,away,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Sebastian Jung,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,-,0,0,0,0,92,away,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Marcel Schäfer,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,-,0,0,0,0,92,away,0,0,0 : 1,969656,0,0,0,0,0,0,0,0,0,Timm Klose,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Darmstadt-Wolfsburg,0,Wolfsburg,0,0,win
0,5.74,31,0,0,0,94,home,9,0,0 : 1,969655,0,0,0,0,0,0,73.9,0,0,Ramazan Özcan,False,2015-2016,0,3,0,23,0,6-Oct-15,GK,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,6.65,75,2,0,0,94,home,8,0,0 : 1,969655,0,0,0,0,3,0,82.3,0,2,Tobias Levels,False,2015-2016,0,5,0,62,0,6-Oct-15,DR,0,1,0,False,4,3,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,1,2,defeat
0,7.14,76,1,0,0,94,home,10,0,0 : 1,969655,1,2,0,0,0,0,79.7,0,0,Marvin Matip,False,2015-2016,0,2,0,64,0,6-Oct-15,DC,0,5,0,False,4,5,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,7.18,61,2,0,0,94,home,12,0,0 : 1,969655,1,1,0,0,1,0,84.8,0,1,Benjamin Hübner,False,2015-2016,0,8,0,46,0,6-Oct-15,DC,1,5,0,False,4,4,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,2,0,defeat
0,7.16,63,1,0,0,94,home,11,0,0 : 1,969655,1,3,0,0,12,1,76.9,0,0,Markus Suttner,False,2015-2016,0,6,0,39,0,6-Oct-15,DL,0,3,1,False,4,2,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,2,Ingolstadt,0,0,defeat
0,7.59,62,4,0,0,94,home,5,0,0 : 1,969655,1,2,0,0,0,0,83.3,0,0,Romain Brégerie,False,2015-2016,0,4,0,42,0,6-Oct-15,DMC,0,4,0,False,5,6,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,1,2,defeat
0,6.46,64,2,0,0,80,home,4,0,0 : 1,969655,1,1,0,0,2,0,74.5,0,1,Max Christiansen,False,2015-2016,0,3,0,47,0,6-Oct-15,MC,3,0,1,False,1,3,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,1,3,defeat
0,6.50,31,2,0,0,66,home,4,0,0 : 1,969655,0,2,0,0,1,0,63.2,0,4,Alfredo Morales,True,2015-2016,0,2,0,19,0,6-Oct-15,MC,0,0,0,False,2,4,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,1,1,defeat
0,7.12,89,1,0,0,94,home,9,0,0 : 1,969655,6,3,0,0,10,2,71.2,0,0,Pascal Groß,False,2015-2016,1,3,0,66,0,6-Oct-15,AMC,2,0,0,False,1,2,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,3,Ingolstadt,0,2,defeat
0,6.30,47,1,0,0,94,home,1,0,0 : 1,969655,1,3,0,0,2,0,68.8,0,1,Mathew Leckie,False,2015-2016,0,0,0,32,0,6-Oct-15,FW,2,0,1,False,0,1,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,3,1,defeat
0,6.35,31,2,0,0,55,home,0,0,0 : 1,969655,0,0,0,0,1,0,72.7,0,0,Lukas Hinterseer,False,2015-2016,0,0,0,22,0,6-Oct-15,FW,1,0,0,False,1,2,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,1,1,defeat
0,5.96,4,0,0,0,28,home,0,0,0 : 1,969655,0,2,0,0,0,0,100,0,2,Tomas Pekhart,True,2015-2016,0,0,0,2,0,6-Oct-15,Sub,0,0,0,False,0,1,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,6.20,17,0,0,0,39,home,0,0,0 : 1,969655,1,0,0,0,2,0,69.2,0,1,Moritz Hartmann,False,2015-2016,0,0,0,13,0,6-Oct-15,Sub,1,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,2,Ingolstadt,1,0,defeat
0,5.91,7,0,0,0,14,home,0,0,0 : 1,969655,0,0,0,0,2,0,100,0,0,Elias Kachunga,False,2015-2016,0,0,0,2,0,6-Oct-15,Sub,1,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,-,0,0,0,0,94,home,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Danny da Costa,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,-,0,0,0,0,94,home,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Stefan Wannenwetsch,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,-,0,0,0,0,94,home,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Konstantin Engel,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,-,0,0,0,0,94,home,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Örjan Nyland,False,2015-2016,0,0,0,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Ingolstadt,0,0,defeat
0,7.22,61,0,0,0,94,away,37,0,0 : 1,969655,0,0,0,0,0,0,51.1,0,0,Rune Jarstein,False,2015-2016,0,14,1,47,0,6-Oct-15,GK,0,1,0,False,0,1,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,0,win
0,8.05,60,3,1,0,94,away,4,0,0 : 1,969655,0,1,0,0,2,1,79.1,0,0,Mitchell Weiser,False,2015-2016,0,2,1,43,0,6-Oct-15,DR,0,4,1,False,1,1,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,1,1,win
0,7.73,62,1,0,0,94,away,3,0,0 : 1,969655,0,0,0,0,0,0,93,0,2,Sebastian Langkamp,True,2015-2016,0,2,1,43,0,6-Oct-15,DC,0,17,0,False,1,6,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,2,0,win
0,7.24,49,2,0,0,94,away,8,0,0 : 1,969655,0,0,0,0,0,0,75.7,0,1,Fabian Lustenberger,True,2015-2016,0,4,1,37,0,6-Oct-15,DC,0,9,0,False,0,4,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,1,0,win
0,7.15,55,2,0,0,94,away,9,0,0 : 1,969655,0,0,0,0,1,0,79.1,0,1,Marvin Plattenhardt,True,2015-2016,0,4,1,43,0,6-Oct-15,DL,0,6,0,False,0,5,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,1,Hertha Berlin,0,0,win
0,6.88,79,1,0,1,94,away,4,0,0 : 1,969655,0,1,0,0,0,0,78.1,0,1,Vladimir Darida,False,2015-2016,0,1,1,64,0,6-Oct-15,DMC,0,6,0,False,2,3,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,2,2,win
0,7.88,73,1,0,2,94,away,10,0,0 : 1,969655,0,0,0,0,1,0,81.8,0,0,Per Skjelbred,False,2015-2016,0,5,1,55,0,6-Oct-15,DMC,2,3,2,False,6,3,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,2,1,win
0,7.00,52,2,0,0,86,away,0,0,0 : 1,969655,1,2,0,0,0,0,71.9,0,3,Salomon Kalou,False,2015-2016,1,0,1,32,0,6-Oct-15,AMR,6,3,1,False,1,3,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,3,win
0,6.97,32,2,0,0,56,away,0,0,0 : 1,969655,0,0,0,0,0,0,77.3,0,0,Alexander Baumjohann,False,2015-2016,0,0,1,22,0,6-Oct-15,AMC,2,0,3,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,3,2,win
0,7.07,33,1,0,0,72,away,5,0,0 : 1,969655,2,0,0,0,1,0,50,0,1,Valentin Stocker,False,2015-2016,0,0,1,20,0,6-Oct-15,AML,1,1,2,False,2,2,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,1,Hertha Berlin,0,1,win
0,7.17,43,4,0,0,94,away,2,0,0 : 1,969655,1,0,0,0,1,0,70.4,0,1,Genki Haraguchi,False,2015-2016,0,2,1,27,0,6-Oct-15,FW,3,2,1,False,0,2,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,1,Hertha Berlin,1,1,win
0,6.62,26,0,0,1,38,away,0,0,0 : 1,969655,0,1,0,0,0,0,53.3,0,2,Jens Hegeler,False,2015-2016,0,0,1,15,0,6-Oct-15,Sub,0,1,1,False,2,4,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,1,win
0,6.19,11,0,0,0,22,away,2,0,0 : 1,969655,0,0,0,0,0,0,71.4,0,0,Johannes van den Bergh,False,2015-2016,0,1,1,7,0,6-Oct-15,Sub,0,2,0,False,1,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,0,win
0,5.97,7,0,0,0,8,away,0,0,0 : 1,969655,0,0,0,0,0,0,60,0,0,Tolga Cigerci,False,2015-2016,0,0,1,5,0,6-Oct-15,Sub,1,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,1,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Ronny,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Marius Gersbeck,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,John Brooks,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,0,win
0,-,0,0,0,0,94,away,0,0,0 : 1,969655,0,0,0,0,0,0,0,0,0,Yanni Regäsel,False,2015-2016,0,0,1,0,0,6-Oct-15,Sub,0,0,0,False,0,0,2015-2016_matchday_9.0_Ingolstadt-Hertha Berlin,0,Hertha Berlin,0,0,win
0,6.68,43,0,0,0,90,home,11,0,5 : 1,969649,0,0,0,0,0,0,88,0,0,Roman Bürki,False,2015-2016,0,8,5,25,0,0-Oct-15,GK,0,0,0,False,0,0,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,1,0,win
0,6.53,60,1,0,0,90,home,3,0,5 : 1,969649,1,1,0,0,2,0,71.4,0,0,Matthias Ginter,False,2015-2016,0,0,5,49,0,0-Oct-15,DR,4,2,0,False,0,2,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,2,0,win
0,7.21,80,1,0,0,90,home,8,0,5 : 1,969649,0,0,0,0,0,0,83.6,0,0,Mats Hummels,False,2015-2016,0,4,5,67,0,0-Oct-15,DC,0,5,2,False,2,2,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,0,0,win
0,6.56,79,0,0,0,90,home,7,0,5 : 1,969649,0,1,0,0,0,0,86.8,0,1,Sokratis,False,2015-2016,0,2,5,68,0,0-Oct-15,DC,0,4,0,False,3,0,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,1,1,win
0,7.06,66,2,0,0,90,home,4,0,5 : 1,969649,1,0,0,0,2,0,90.9,0,1,Marcel Schmelzer,False,2015-2016,0,2,5,55,0,0-Oct-15,DL,1,1,0,False,1,4,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,1,Borussia Dortmund,1,0,win
0,7.93,83,2,0,0,90,home,3,0,5 : 1,969649,1,1,0,0,0,1,81.7,0,1,Ilkay Gündogan,False,2015-2016,0,2,5,71,1,0-Oct-15,MC,2,2,0,False,2,2,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,3,2,win
0,6.65,71,1,0,0,75,home,12,0,5 : 1,969649,0,0,0,0,0,0,86.6,0,1,Sven Bender,False,2015-2016,0,10,5,67,0,0-Oct-15,MC,0,0,0,False,1,1,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,1,1,win
0,8.27,69,3,0,0,90,home,8,0,5 : 1,969649,6,3,0,0,1,0,84.5,0,1,Shinji Kagawa,False,2015-2016,0,6,5,58,2,0-Oct-15,MC,2,0,0,False,0,0,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,2,2,win
0,7.20,41,1,0,0,75,home,1,0,5 : 1,969649,2,3,0,0,1,1,73.3,0,0,Gonzalo Castro,False,2015-2016,1,0,5,30,0,0-Oct-15,FWR,2,0,1,False,2,1,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,0,0,win
0,9.91,45,0,3,0,90,home,0,0,5 : 1,969649,0,6,0,0,1,5,82.8,0,2,Pierre-Emerick Aubameyang,False,2015-2016,1,0,5,29,0,0-Oct-15,FW,0,0,2,False,0,1,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,0,Borussia Dortmund,0,4,win
0,8.75,42,1,2,0,81,home,0,0,5 : 1,969649,2,3,0,0,3,2,80,0,0,Marco Reus,False,2015-2016,1,0,5,30,0,0-Oct-15,FWL,1,1,1,False,1,1,2015-2016_matchday_9.0_Borussia Dortmund-Augsburg,1,Borussia Dortmund,1,1,win
