bigError,rating,keyPassTotal,dribbleWon,shotsTotal,shotOnTarget,pointsWon,passThroughBallAccurate,goalScored,turnover,playedMinutes,pitch,dispossessed,passSuccessInMatch,duelAerialWon,foulCommitted,touches,bigClearance,tackleWonTotal,passLongBallTotal,offsideGiven,passLongBallAccurate,totalPasses,score,foulGiven,bigChanceMiss,passCrossTotal,clearanceTotal,yellowCard,season,passThroughBallTotal,interceptionAll,assists,date,passCrossAccurate,name,redCard,shotBlocked,matchIdentifier,substituted,matchdayIdentifier,team,scoreTeam,position,result
0,7.10,0,1,0,0,3,0,0,0,90,away,0,87.5,0,0,62,0,0,13,0,7,48,0 : 3,0,0,0,1,False,2015-2016,0,0,0,26-Sep-15,0,Manuel Neuer,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,GK,win
0,7.50,3,0,0,0,3,0,0,0,90,away,1,95.7,0,0,78,0,2,8,0,7,69,0 : 3,0,0,2,0,False,2015-2016,0,1,0,26-Sep-15,0,Philipp Lahm,False,2,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,DR,win
0,7.54,0,1,2,1,3,0,0,0,90,away,0,90.6,2,0,138,0,2,12,0,6,127,0 : 3,0,0,0,3,False,2015-2016,0,1,0,26-Sep-15,0,David Alaba,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,DC,win
0,7.15,0,0,0,0,3,0,0,0,66,away,0,94.3,2,1,78,0,0,5,0,3,70,0 : 3,0,0,0,4,False,2015-2016,0,3,0,26-Sep-15,0,Javi Martínez,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,DC,win
0,7.34,2,1,0,0,3,0,0,0,90,away,0,93,0,0,92,0,1,2,0,1,86,0 : 3,2,0,1,0,False,2015-2016,0,2,0,26-Sep-15,0,Rafinha,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,DL,win
0,7.29,0,0,0,0,3,0,0,0,90,away,0,90.9,4,1,92,0,1,8,0,7,88,0 : 3,4,0,2,1,True,2015-2016,0,0,0,26-Sep-15,1,Xabi Alonso,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,DMC,win
0,8.76,2,3,1,1,3,0,0,1,90,away,1,87.8,4,4,107,0,4,11,0,7,90,0 : 3,2,0,0,0,False,2015-2016,0,5,0,26-Sep-15,0,Thiago Alcántara,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,DMC,win
0,9.19,1,4,4,2,3,0,1,5,90,away,1,89.7,1,2,49,0,2,1,0,0,29,0 : 3,2,0,1,1,False,2015-2016,0,0,1,26-Sep-15,1,Kingsley Coman,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,AMR,win
0,6.23,2,1,3,1,3,0,0,2,57,away,2,75,3,0,35,0,0,2,0,1,24,0 : 3,2,0,0,1,False,2015-2016,0,0,0,26-Sep-15,0,Thomas Müller,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,AMC,win
0,7.87,3,3,2,1,3,0,0,5,69,away,1,75,0,0,47,0,0,1,2,1,28,0 : 3,1,0,3,0,False,2015-2016,0,0,1,26-Sep-15,2,Douglas Costa,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,AML,win
0,8.83,0,1,4,3,3,0,2,3,90,away,1,91.7,1,0,36,0,0,0,1,0,24,0 : 3,3,0,0,1,False,2015-2016,0,0,0,26-Sep-15,0,Robert Lewandowski,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,FW,win
0,7.12,1,0,0,0,3,0,0,1,33,away,0,100,0,1,25,0,1,0,1,0,20,0 : 3,0,0,0,0,False,2015-2016,0,2,1,26-Sep-15,0,Arturo Vidal,False,0,969628,True,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,6.28,0,1,0,0,3,0,0,0,21,away,0,91.7,0,2,16,0,0,0,0,0,12,0 : 3,1,0,0,0,False,2015-2016,0,1,0,26-Sep-15,0,Mario Götze,False,0,969628,True,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,6.33,0,0,1,0,3,0,0,0,24,away,0,91.3,0,0,26,0,0,3,0,1,23,0 : 3,0,0,0,1,False,2015-2016,0,1,0,26-Sep-15,0,Jérôme Boateng,False,0,969628,True,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,26-Sep-15,0,Joshua Kimmich,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,26-Sep-15,0,Sven Ulreich,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,26-Sep-15,0,Sebastian Rode,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,26-Sep-15,0,Juan Bernat,False,0,969628,False,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,Bayern Munich,3,Sub,win
0,5.30,0,0,0,0,1,0,0,0,95,home,0,60,0,1,29,0,0,12,0,4,20,2 : 2,0,0,0,0,True,2015-2016,0,0,0,27-Feb-16,0,Felix Wiedwald,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,GK,tie
0,7.05,1,0,0,0,1,0,0,2,95,home,1,71.8,7,2,55,0,2,2,0,0,39,2 : 2,2,0,0,4,False,2015-2016,0,3,0,27-Feb-16,0,Theodor Gebre Selassie,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,DR,tie
0,7.28,0,1,0,0,1,0,0,0,95,home,0,71.2,11,0,63,0,1,5,0,2,52,2 : 2,2,0,0,7,False,2015-2016,0,0,0,27-Feb-16,0,Jannik Vestergaard,False,1,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,DC,tie
0,6.96,2,1,1,1,1,0,0,0,95,home,1,67.8,7,3,67,0,0,23,0,9,59,2 : 2,0,0,0,3,False,2015-2016,0,1,0,27-Feb-16,0,Papy Djilobodji,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,DC,tie
0,6.83,1,1,0,0,1,0,0,0,95,home,0,61.8,2,3,45,0,2,11,0,4,34,2 : 2,3,0,1,4,True,2015-2016,0,3,0,27-Feb-16,0,Santiago García,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,DL,tie
0,6.77,0,0,1,0,1,0,0,1,95,home,2,87.3,2,1,66,0,1,14,0,10,55,2 : 2,3,0,0,1,False,2015-2016,0,4,0,27-Feb-16,0,Florian Grillitsch,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,DMC,tie
0,6.56,1,1,2,0,1,0,0,3,95,home,3,76.5,0,1,56,0,3,3,0,2,34,2 : 2,1,0,2,2,False,2015-2016,0,1,0,27-Feb-16,0,Fin Bartels,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,MC,tie
0,6.65,1,0,0,0,1,0,0,0,57,home,0,67.9,3,4,33,0,0,1,0,0,28,2 : 2,0,0,1,0,True,2015-2016,0,2,1,27-Feb-16,0,Sambou Yatabaré,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,MC,tie
0,7.62,3,0,3,0,1,0,0,2,95,home,1,63.3,3,2,70,0,2,8,0,3,49,2 : 2,4,0,8,0,False,2015-2016,0,1,1,27-Feb-16,2,Zlatko Junuzovic,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,AMC,tie
0,8.08,0,2,4,3,1,0,1,2,95,home,2,57.1,5,4,40,0,0,0,1,0,21,2 : 2,5,0,1,1,False,2015-2016,0,1,0,27-Feb-16,0,Anthony Ujah,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,FW,tie
0,7.56,1,0,3,2,1,0,1,4,95,home,1,81.5,2,1,46,0,0,1,1,1,27,2 : 2,2,0,1,0,False,2015-2016,0,3,0,27-Feb-16,1,Claudio Pizarro,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,FW,tie
0,6.79,1,2,2,1,1,0,0,1,38,home,0,86.7,0,2,23,0,1,2,0,2,15,2 : 2,1,0,2,0,False,2015-2016,0,0,0,27-Feb-16,1,László Kleinheisler,False,0,969771,True,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Gerhard Tremmel,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Melvyn Lorenzen,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Maximilian Eggestein,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Alejandro Gálvez,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Ulisses García,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Lukas Fröde,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Bremen,2,Sub,tie
0,7.44,0,0,0,0,1,0,0,0,95,away,0,35.5,2,0,57,0,0,31,0,11,31,2 : 2,0,0,0,5,False,2015-2016,0,0,0,27-Feb-16,0,Christian Mathenia,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,GK,tie
0,7.33,0,0,0,0,1,0,0,0,95,away,0,72.7,4,2,25,0,3,3,0,2,11,2 : 2,3,0,0,1,False,2015-2016,0,8,0,27-Feb-16,0,Florian Jungwirth,False,1,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,DR,tie
0,7.40,0,0,0,0,1,0,0,0,95,away,0,52.6,6,5,42,0,2,7,0,3,19,2 : 2,1,0,0,15,True,2015-2016,0,2,0,27-Feb-16,0,Slobodan Rajkovic,False,2,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,DC,tie
0,7.77,0,0,1,1,1,0,1,0,95,away,0,38.1,1,3,36,0,2,14,0,5,21,2 : 2,0,0,0,2,True,2015-2016,0,5,0,27-Feb-16,0,Aytac Sulu,False,4,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,DC,tie
0,6.59,0,0,0,0,1,0,0,2,95,away,0,50,3,1,22,0,3,4,0,1,12,2 : 2,4,0,2,3,False,2015-2016,0,0,0,27-Feb-16,0,Luca Caldirola,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,DL,tie
0,7.30,1,0,0,0,1,0,0,2,95,away,1,45.7,11,3,48,0,3,6,0,3,35,2 : 2,1,0,0,1,True,2015-2016,0,2,0,27-Feb-16,0,Peter Niemeyer,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,DMC,tie
0,6.19,0,0,1,0,1,0,0,2,95,away,1,65.2,2,1,34,0,2,4,0,1,23,2 : 2,5,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Jérôme Gondorf,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,DMC,tie
0,6.04,0,0,0,0,1,0,0,3,93,away,0,45.5,2,1,21,0,0,0,0,0,11,2 : 2,2,0,2,1,False,2015-2016,0,0,0,27-Feb-16,0,Marcel Heller,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,AMR,tie
0,7.13,2,2,0,0,1,1,0,0,89,away,1,60.9,7,1,32,0,1,0,0,0,23,2 : 2,0,0,0,0,False,2015-2016,1,1,0,27-Feb-16,0,Jan Rosenthal,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,AMC,tie
0,6.52,0,0,1,1,1,0,0,0,45,away,1,53.9,2,0,22,0,1,3,0,1,13,2 : 2,1,0,4,0,False,2015-2016,0,1,0,27-Feb-16,0,Konstantin Rausch,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,AML,tie
0,7.94,0,1,3,1,1,0,1,2,95,away,1,50,6,2,43,0,2,2,0,1,28,2 : 2,6,0,1,3,False,2015-2016,0,1,0,27-Feb-16,0,Sandro Wagner,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,FW,tie
0,5.97,0,0,0,0,1,0,0,0,6,away,0,100,0,1,1,0,0,0,0,0,1,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Dominik Stroh-Engel,False,0,969771,True,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,6.00,0,0,0,0,1,0,0,0,2,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Felix Platte,False,0,969771,True,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,6.64,1,0,2,0,1,0,0,1,50,away,0,54.6,0,3,20,0,1,1,0,0,11,2 : 2,0,0,0,0,False,2015-2016,0,2,1,27-Feb-16,0,Tobias Kempe,False,0,969771,True,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Mario Vrancic,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Sandro Sirigu,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Fabian Holland,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,27-Feb-16,0,Lukasz Zaluska,False,0,969771,False,2015-2016_matchday_24.0_Werder Bremen-Darmstadt,Darmstadt,2,Sub,tie
0,7.04,0,0,0,0,3,0,0,0,92,home,0,45.5,0,0,52,0,0,31,0,13,33,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Loris Karius,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,GK,win
0,7.23,1,0,0,0,3,0,0,0,92,home,0,45.5,1,2,32,0,4,7,0,2,22,3 : 1,0,0,1,1,False,2015-2016,0,3,0,28-Feb-16,1,Giulio Donati,False,1,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,DR,win
0,7.59,0,1,1,0,3,0,0,0,92,home,0,47.2,8,2,49,0,4,6,0,1,36,3 : 1,0,0,0,3,False,2015-2016,0,3,0,28-Feb-16,0,Leon Balogun,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,DC,win
0,6.61,0,0,0,0,3,0,0,1,92,home,0,75,5,0,34,0,1,3,0,2,28,3 : 1,1,0,0,1,False,2015-2016,0,1,0,28-Feb-16,0,Niko Bungert,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,DC,win
0,6.73,1,1,0,0,3,0,0,2,92,home,0,66.7,1,2,45,0,1,12,0,7,33,3 : 1,0,0,1,3,True,2015-2016,0,2,0,28-Feb-16,1,Gaëtan Bussmann,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,DL,win
0,7.77,0,0,0,0,3,0,0,1,92,home,1,82.9,1,3,58,0,5,3,0,1,35,3 : 1,2,0,0,7,False,2015-2016,0,6,0,28-Feb-16,0,Julian Baumgartlinger,False,1,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,DMC,win
0,6.82,0,0,0,0,3,0,0,0,92,home,0,67.7,1,2,41,0,2,3,0,1,31,3 : 1,1,0,1,0,False,2015-2016,0,2,0,28-Feb-16,1,Fabian Frei,False,3,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,DMC,win
0,7.78,2,1,0,0,3,0,0,1,71,home,4,50,1,0,48,0,4,5,0,2,32,3 : 1,2,0,1,0,False,2015-2016,0,2,1,28-Feb-16,0,Pablo De Blasis,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,AMR,win
0,8.88,2,3,9,5,3,0,2,3,86,home,2,67.7,0,2,55,0,1,4,1,2,31,3 : 1,2,0,0,1,False,2015-2016,1,0,0,28-Feb-16,0,Yunus Malli,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,AMC,win
0,6.94,0,4,0,0,3,0,0,3,88,home,4,52.9,1,2,39,0,2,2,0,0,17,3 : 1,0,0,1,0,False,2015-2016,0,2,0,28-Feb-16,0,Jairo Samperio,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,AML,win
0,8.34,1,2,3,2,3,0,1,9,92,home,0,73.9,5,1,45,0,2,1,2,1,23,3 : 1,6,0,0,2,False,2015-2016,0,0,0,28-Feb-16,0,Jhon Córdoba,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,FW,win
0,6.41,0,2,1,0,3,0,0,1,21,home,0,83.3,0,0,13,0,1,0,0,0,6,3 : 1,1,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Christian Clemens,False,0,969774,True,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
0,5.96,0,0,0,0,3,0,0,1,4,home,0,0,0,0,2,0,0,0,0,0,1,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Daniel Brosinski,False,0,969774,True,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
0,6.21,0,0,0,0,3,0,0,0,6,home,0,50,0,0,7,0,2,0,0,0,2,3 : 1,1,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Suat Serdar,False,0,969774,True,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Christoph Moritz,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Julian Derstroff,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Gianluca Curci,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Alexander Hack,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Mainz,3,Sub,win
1,5.21,0,0,0,0,0,0,0,0,92,away,0,80.8,0,0,41,0,0,9,0,4,26,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Bernd Leno,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,GK,defeat
0,8.09,1,4,0,0,0,0,0,0,92,away,0,60.7,3,0,82,1,2,11,0,2,56,3 : 1,2,0,2,6,False,2015-2016,0,5,0,28-Feb-16,0,Roberto Hilbert,False,2,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,DR,defeat
0,6.65,1,1,0,0,0,0,0,1,92,away,1,73.9,3,2,82,0,4,16,0,7,69,3 : 1,1,0,0,3,False,2015-2016,0,0,0,28-Feb-16,0,André Ramalho,False,1,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,DC,defeat
0,6.41,0,0,0,0,0,0,0,0,45,away,1,86.4,0,1,32,0,1,7,0,5,22,3 : 1,1,0,0,3,False,2015-2016,0,3,0,28-Feb-16,0,Jonathan Tah,False,1,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,DC,defeat
1,5.81,2,0,1,0,0,0,0,0,92,away,0,76.9,2,3,66,0,3,2,0,1,52,3 : 1,1,0,0,3,False,2015-2016,0,3,0,28-Feb-16,0,Wendell,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,DL,defeat
0,7.04,1,3,0,0,0,0,0,3,92,away,2,77.6,4,3,74,0,5,6,0,3,58,3 : 1,0,0,0,1,False,2015-2016,0,1,0,28-Feb-16,0,Christoph Kramer,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,DMC,defeat
0,6.28,0,0,4,2,0,0,0,3,92,away,3,75,1,2,89,0,2,12,0,6,60,3 : 1,0,0,11,1,False,2015-2016,0,2,0,28-Feb-16,1,Hakan Calhanoglu,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,DMC,defeat
0,6.78,1,1,3,0,0,0,0,2,85,away,3,62.5,1,2,50,0,1,2,0,0,32,3 : 1,1,0,0,1,False,2015-2016,0,1,1,28-Feb-16,0,Admir Mehmedi,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,AMR,defeat
0,6.33,1,1,0,0,0,0,0,2,64,away,2,79.2,2,0,33,0,2,0,1,0,24,3 : 1,2,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Julian Brandt,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,AMC,defeat
0,7.24,1,6,4,2,0,0,0,0,92,away,3,57.9,1,0,42,0,0,2,0,2,19,3 : 1,4,0,2,0,False,2015-2016,0,0,0,28-Feb-16,0,Karim Bellarabi,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,AML,defeat
0,7.34,3,2,1,1,0,0,1,2,92,away,1,60,2,2,40,0,0,0,1,0,30,3 : 1,1,0,0,0,False,2015-2016,0,1,0,28-Feb-16,0,Chicharito,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,FW,defeat
0,6.39,0,0,0,0,0,0,0,1,28,away,1,85.7,1,1,12,0,1,0,0,0,7,3 : 1,2,0,1,0,False,2015-2016,0,1,0,28-Feb-16,0,Robbie Kruse,False,0,969774,True,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,5.86,0,1,0,0,0,0,0,1,47,away,0,65.2,0,2,29,0,1,3,0,1,23,3 : 1,0,0,0,2,True,2015-2016,0,1,0,28-Feb-16,0,Tin Jedvaj,False,0,969774,True,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,6.04,0,0,0,0,0,0,0,0,7,away,0,0,0,0,2,0,1,0,0,0,1,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Benjamin Henrichs,False,0,969774,True,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Dario Kresic,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Sebastian Boenisch,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Vladlen Yurchenko,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 1,0,0,0,0,False,2015-2016,0,0,0,28-Feb-16,0,Marlon Frey,False,0,969774,False,2015-2016_matchday_24.0_Mainz 05-Bayer Leverkusen,Leverkusen,1,Sub,defeat
0,6.79,0,0,0,0,1,0,0,0,90,home,0,47.2,0,0,56,0,0,24,0,5,36,0 : 0,0,0,0,1,False,2015-2016,0,0,0,28-Feb-16,0,Lukas Hradecky,False,0,969772,False,2015-2016_matchday_24.0_Eintracht Frankfurt-Schalke 04,Frankfurt,0,GK,tie
